,label,tweet,id,cleaned_text
16632,1,"RT @TheDouch3: Most overused hoe excuses
1. It's just lyrics
2. My friends party so I party 
3. Men do it too
4. And vice versa
5. I was yo&#8230;",16632,"rt thedouch3 most overused hoe excuses
1 it is just lyrics
2 my friends party so i party 
3 men do it too
4 and vice versa
5 i was yo8230"
16633,1,@MoenKiana I am working fag,16633,moenkiana i am working fag
16634,2,RT @PoliticalLaughs: Liberal Head Explosion: WW2 Navajo Code Talkers Appear in Redskins Jackets. #redskins http://t.co/ouxoQDHmID,16634,rt politicallaughs liberal head explosion ww2 navajo code talkers appear in redskins jackets redskins 
16635,1,RT @king_lazi: Karma is a bitch just make sure that bitch is beautiful.,16635,rt kinglazi karma is a bitch just make sure that bitch is beautiful
16636,0,Black cops want to kill white citizens. Spic cops want to kill Anglo citizens. Zigeuner cops are all rapists.,16636,black cops want to kill white citizens spic cops want to kill anglo citizens zigeuner cops are all rapists
16637,1,RT @KiingVon: These bitches so fucking stupid smh http://t.co/ClvrfbOQBL,16637,rt kiingvon these bitches so fucking stupid smh 
16638,1,"RT @dcolbray88: ""@VonDreaam: If I post a picture of my woman, All you hoes jumping off a bridge tonight! Lol"" #OhKillem&#128544;&#128299;",16638,rt dcolbray88 vondreaam if i post a picture of my woman all you hoes jumping off a bridge tonight lol ohkillem128544128299
16639,0,"@iowahawkblog @jjauthor to ----&gt;@DavidMasciotra get past boot camp, and go active a few years, see what we REALLY do daily you liberal pussy",16639,iowahawkblog jjauthor to davidmasciotra get past boot camp and go active a few years see what we really do daily you liberal pussy
16640,2,"King, TI vs tip and that troubleman albums all trash.",16640,king ti vs tip and that troubleman albums all trash
16641,1,RT @CHAMPAGNE_____: karma's a bitch. don't dish what you can't take. &#128583;,16641,rt champagne karmas a bitch do not dish what you cannot take 128583
16642,2,"When all else fails, blast bare nips",16642,when all else fails blast bare nips
16643,1,Idgaf about these money hungry bitches,16643,idgaf about these money hungry bitches
16644,2,"RT @Rockprincess818: Go fight against the IDF if you progressive trash hate them so much, you don't have the guts to do it. 
#IStandWithIsr&#8230;",16644,"rt rockprincess818 go fight against the idf if you progressive trash hate them so much you do not have the guts to do it 
istandwithisr8230"
16645,1,&#8220;@liIdurk__: Females get irritated FAST &#128530;&#8221; fuck them hoes,16645,8220liidurk females get irritated fast 1285308221 fuck them hoes
16646,0,"I hate when people tell me I have to many tattoos, and they make me look ugly. Like bitch fuck you",16646,i hate when people tell me i have to many tattoos and they make me look ugly like bitch fuck you
16647,1,RT @Milesss_: If u say #blessed u r hashtag lying and r probably unhappy w/ ur life fake bitches lolz&#128514;,16647,rt milesss if u say blessed u r hashtag lying and r probably unhappy with ur life fake bitches lolz128514
16648,1,This niggah better remember to bring his sperrys,16648,this niggah better remember to bring his sperrys
16649,1,#agreed &#58399;&#58399; RT @oliviaMrose: There are a few badd ones but idk..mixxed bitches is really where its at tho,16649,agreed 5839958399 rt oliviamrose there are a few badd ones but idkmixxed bitches is really where its at tho
16650,1,"Yea I'm illiterate, hot as a skillet bitch. &#128079;",16650,yea i am illiterate hot as a skillet bitch 128079
16651,1,And da hoes!! RT @Pr3ttyN33: I kno u hear vodka n the background &#127908;,16651,and da hoes rt pr3ttyn33 i kno u hear vodka n the background 127908
16652,1,RT @VinLaden2_: Niggas get married and start dissin single bitches smh RT @A2daO: You bitches want allowance and $200 dates and still singl&#8230;,16652,rt vinladen2 niggas get married and start dissin single bitches smh rt a2dao you bitches want allowance and 200 dates and still singl8230
16653,1,RT @Lpietrantonio: BPG bitch,16653,rt lpietrantonio bpg bitch
16654,1,"The way a Klansman would say ""nigger slave"" is the way the @GOP says ""Conservative"". They @GOP literally sees conservatives as their slaves.",16654,the way a klansman would say nigger slave is the way the gop says conservative they gop literally sees conservatives as their slaves
16655,1,"@Ray_Lakee #fag
 Fuckin pirelli tire black ass nigga whit a white boy shirt on but my nigga did loosen up a lil bit.#bowbow",16655,"raylakee fag
 fuckin pirelli tire black ass nigga whit a white boy shirt on but my nigga did loosen up a lil bitbowbow"
16656,1,@Mymangot2JOBS_ lmao yes bitch &#128514;&#128128;&#128128;&#128128;&#128128;&#128128;,16656,mymangot2jobs laughing my ass off yes bitch 128514128128128128128128128128128128
16657,0,"@iNURSELISA @blackredsoxfan 
It's a nice way of callin y'all honkies",16657,"inurselisa blackredsoxfan 
it is a nice way of callin you all honkies"
16658,1,RT @SelfMadee_YG: @1stBlocJeremiah wya bitch,16658,rt selfmadeeyg 1stblocjeremiah wya bitch
16659,1,"RT @Heissarcastic: Math city bitch, math math city bitch, math city bitch, math math city bitch, 10, 10, 10 and 20 equals 50 bitch.",16659,rt heissarcastic math city bitch math math city bitch math city bitch math math city bitch 10 10 10 and 20 equals 50 bitch
16660,1,Fuck her pussy &#127797;&#128049; fuck her mouth &#127797;&#128069; fuck her ass &#127797;&#128052; cause she nasty,16660,fuck her pussy 127797128049 fuck her mouth 127797128069 fuck her ass 127797128052 cause she nasty
16661,1,"""are we bitches?"" - @chellyhernandez",16661,are we bitches  chellyhernandez
16662,1,RT @TheVoiceOfMiami #Fellas: Would you shit on a bitch if she asked you like that Biggie skit? + I'll take my dick and go home.,16662,rt thevoiceofmiami fellas would you shit on a bitch if she asked you like that biggie skit  i will take my dick and go home
16663,1,Majority of the hoes on this gram instafrontin http://t.co/3Nn47QAS,16663,majority of the hoes on this gram instafrontin 
16664,2,Cheer up Charlie.,16664,cheer up charlie
16665,1,@teeritz So six martinis before passing out on the couch after watching Euro-trash into the wee hours. Got it.,16665,teeritz so six martinis before passing out on the couch after watching eurotrash into the wee hours got it
16666,1,@lavalourry stfu prude ass basic ass bitch,16666,lavalourry stfu prude ass basic ass bitch
16667,1,"""Stop looking us and go eat some pussy, you yuppie fucks.""",16667,stop looking us and go eat some pussy you yuppie fucks
16668,1,@t__amil i tell it how it is if yu ain uh bitch or uh hoe i call yu by yo name,16668,tamil i tell it how it is if yu ain uh bitch or uh hoe i call yu by yo name
16669,1,"RT @AndyMilonakis: You give these bitches the Amex once, they gonna act like a chilly snob and try to go get that cardigan",16669,rt andymilonakis you give these bitches the amex once they gonna act like a chilly snob and try to go get that cardigan
16670,1,@HomoHulk same here. Fucking hated that bitch.,16670,homohulk same here fucking hated that bitch
16671,1,RT @starzz2929: I wanna be the reason u look down at your phone &amp; smile then a car run yo ass over hoe!,16671,rt starzz2929 i wanna be the reason u look down at your phone  smile then a car run yo ass over hoe
16672,1,RT @oroozco16: &#8220;@Tonymartinezz15: Some bitches need to get a life &#128175;&#128079;&#128524;&#8221;,16672,rt oroozco16 8220tonymartinezz15 some bitches need to get a life 1281751280791285248221
16673,1,Okay! RT @_ProfessorX: Right&#8212; bitch!!! RT @Mndspeak88: you mad cause YOU opened your mouth? #GreysAnatomy,16673,okay rt professorx right8212 bitch rt mndspeak88 you mad cause you opened your mouth greysanatomy
16674,1,"RT @MyGirlCanNOT: Bitches be 14, 15 acting 21&#128129;&#128129;
Throwing the pussy like they 32&#128105;
Turning up &#128070; like they 25 &#128111;&#128111;
But can't pass algebra 1?&#128557;&#128514;&#128128;&#9995;",16674,"rt mygirlcannot bitches be 14 15 acting 21128129128129
throwing the pussy like they 32128105
turning up 128070 like they 25 128111128111
but cannot pass algebra 11285571285141281289995"
16675,0,RT @JoeCaroselli1: Jameis Winston is a nigger,16675,rt joecaroselli1 jameis winston is a nigger
16676,1,Im hardly on this hoe anymore lol,16676,im hardly on this hoe anymore lol
16677,1,Basic bitches &amp; lame niggas &lt;,16677,basic bitches  lame niggas 
16678,1,"imma hit the ground work in the pussy 

she gone come back everytime",16678,"imma hit the ground work in the pussy 

she gone come back everytime"
16679,1,"RT @kekelovingmytwo: ""@1stBlocJeremiah: Good pussy change ya life! &#128514;&#128557;""",16679,rt kekelovingmytwo 1stblocjeremiah good pussy change ya life 128514128557
16680,2,Beautiful Fairy Elegant Dress http://t.co/ouxWbYTUt6,16680,beautiful fairy elegant dress 
16681,1,Lmao RT @checkmyaura: &#128514;RT @__malik07: That's all it take ? Ima start lifting bitches up after the club too,16681,lmao rt checkmyaura 128514rt malik07 that is all it take  ima start lifting bitches up after the club too
16682,1,RT @arigold_88: Tiny.... girl. Can't trust a bitch named Tameka no way.,16682,rt arigold88 tiny girl cannot trust a bitch named tameka no way
16683,1,RT @MIKEB_IN_THE_D: @_thomkins_ I got 11 nuggets this time bitch. #CouldntBeHappier,16683,rt mikebinthed thomkins i got 11 nuggets this time bitch couldntbehappier
16684,2,@vanessa32m honestly the performers on there red carpet were trash hahahaahahahaha,16684,vanessa32m honestly the performers on there red carpet were trash hahahaahahahaha
16685,1,"RT @BORNhvstler: If I see a bitch coming at me like this , that mean I got 1.2 seconds to get up and get right &#128514;&#128514;&#128514; hoethea sat there http:/&#8230;",16685,rt bornhvstler if i see a bitch coming at me like this  that mean i got 12 seconds to get up and get right 128514128514128514 hoethea sat there http8230
16686,1,"I hate when bitches be like ""I love him so much 11/2/2012&lt;3!!!""",16686,i hate when bitches be like i love him so much 1122012love
16687,2,Cuz if it's trash I'm bashing it at saying he need to go back to jail,16687,cuz if it is trash i am bashing it at saying he need to go back to jail
16688,2,RT @AustinToEllen: Praying today's m&amp;g pictures don't come out yellow &#128591;,16688,rt austintoellen praying todays mg pictures do not come out yellow 128591
16689,1,"RT @TheDrunkStory: ""My girlfriend cheated on me so I dumped her. I'm dating her mom now so now that bitch is my step daughter."" - Texas Tec&#8230;",16689,rt thedrunkstory my girlfriend cheated on me so i dumped her i am dating her mom now so now that bitch is my step daughter  texas tec8230
16690,0,"@yawlknow @HoskinsTy96 ""all of these rednecks and none of them can keep the fire lit"" &#128514;&#128514;",16690,yawlknow hoskinsty96 all of these rednecks and none of them can keep the fire lit 128514128514
16691,1,I wonder if twitter didnt allow pictures and avi's how many followers yall would really have ... Cus yall bitches dont be talkin bout shit &#128514;,16691,i wonder if twitter didnt allow pictures and avis how many followers yall would really have  cus yall bitches dont be talkin bout shit 128514
16692,1,"I been with the same STUD for a year....That bitch, her attitude nasty.",16692,i been with the same stud for a yearthat bitch her attitude nasty
16693,1,@jonnytooswollen bitch,16693,jonnytooswollen bitch
16694,1,idk y'all ppl that go/went to A&amp;T ackin like y'all shocked about 70 bodies.. it was some first class hos at T that I knew personally,16694,idk you all ppl that gowent to at ackin like you all shocked about 70 bodies it was some first class hos at t that i knew personally
16695,1,"""@KyraNadiya_: These hoes ain't loyal ; no they ain't http://t.co/h1UBsVbkGl""

Smfh &amp; wonder why nobody decent wants them",16695,"kyranadiya these hoes am not loyal  no they am not 

smfh  wonder why nobody decent wants them"
16696,2,"@ilovemytroops @SenatorTimScott I see. So you feel betrayed, your racism comes out. Shocked you didn't call him Uncle Tom you bitter loser",16696,ilovemytroops senatortimscott i see so you feel betrayed your racism comes out shocked you did not call him uncle tom you bitter loser
16697,1,RT @MikeHeadlyy: I haven't had sex in forever ... A bitch could send me a &#128536; emoji and I'd catch my nut,16697,rt mikeheadlyy i have not had sex in forever  a bitch could send me a 128536 emoji and i would catch my nut
16698,1,... I just feel bad for the women that continually flock to such darkness. Thugs talk the big talk to simple minded hoes and to their own.,16698, i just feel bad for the women that continually flock to such darkness thugs talk the big talk to simple minded hoes and to their own
16699,1,"Almost everyone I met in #Paris was absolute trash. And if they support a republican government, I hope they fucking die.",16699,almost everyone i met in paris was absolute trash and if they support a republican government i hope they fucking die
16700,1,@KayciMalynn I know nigs,16700,kaycimalynn i know nigs
16701,1,These hoes be trying 2much doing 2much,16701,these hoes be trying 2much doing 2much
16702,2,"@kayt27 poor coon.......snow stopped here,now if the wind would it might be nice out,well for winter",16702,kayt27 poor coonsnow stopped herenow if the wind would it might be nice outwell for winter
16703,1,18 year old pussy tastes like hope.,16703,18 year old pussy tastes like hope
16704,1,"&#8220;@_chrisbrazell: Fuck The Girls , Peep How He Change When A Nigga Squared Up Against Him &#128514;&#128514;&#128514;&#128514;&#128514; https://t.co/FZx4ws7eeE&#8221; &#128514;&#128514;&#128514;&#128514; bitch ass",16704,8220chrisbrazell fuck the girls  peep how he change when a nigga squared up against him 128514128514128514128514128514 8221 128514128514128514128514 bitch ass
16705,2,"@DizzyBala God awful, and that dude is Dorian / eggplant black.",16705,dizzybala god awful and that dude is dorian  eggplant black
16706,1,ugh&#8230; the bitch name was Leather&#8230;,16706,ugh8230 the bitch name was leather8230
16707,1,@Chokmah_Makob ok! you billy goat hair hillbilly,16707,chokmahmakob ok you billy goat hair hillbilly
16708,1,@__angieex3 Ik you were pussy,16708,angieex3 ik you were pussy
16709,1,RT @SexualTruth: SEX FACT: A lot of women say getting their ass eaten feels better than getting their pussy eaten.,16709,rt sexualtruth sex fact a lot of women say getting their ass eaten feels better than getting their pussy eaten
16710,1,RT @ItsPoochFlair: That bitch ugly RT @Titsandlickher: Daughter. http://t.co/lboZMlfbOX,16710,rt itspoochflair that bitch ugly rt titsandlickher daughter 
16711,1,@kieffer_jason bitch what? No it must of flew over u head cuz u didn't show up at Plano senior high school in Plano tx fuck boy,16711,kiefferjason bitch what no it must of flew over u head cuz u did not show up at plano senior high school in plano tx fuck boy
16712,0,@heyrmbr probs that fag Vhia,16712,heyrmbr probs that fag vhia
16713,1,"Not trash, just plain as fuck for $225. And come on, no elephant print on a 3?",16713,not trash just plain as fuck for 225 and come on no elephant print on a 3
16714,1,RT @TAXSTONE: If certain niggaz can even get my bitch attention hey can have it,16714,rt taxstone if certain niggaz can even get my bitch attention hey can have it
16715,1,Bond had the hoes and the money Bourne kicked ass no gadgets hawk always let a bitch die,16715,bond had the hoes and the money bourne kicked ass no gadgets hawk always let a bitch die
16716,1,"@tayscalf we should change that to bitch about everything.
For example my girlfriend don't like the crew I hang with she BAE",16716,"tayscalf we should change that to bitch about everything
for example my girlfriend do not like the crew i hang with she bae"
16717,1,RT @ObieOneHHH: If I was a top tier MC I would publicly announce that the point of my tour is to have sex w/the baddest bitches of each cit&#8230;,16717,rt obieonehhh if i was a top tier mc i would publicly announce that the point of my tour is to have sex withthe baddest bitches of each cit8230
16718,1,@D_Palomino52 @TheOneMiss_Luu you my niggah though Daniel! Lol,16718,dpalomino52 theonemissluu you my niggah though daniel lol
16719,1,"RT @SpaceCatPics: Meow, bitches",16719,rt spacecatpics meow bitches
16720,1,I bought hummus and broccoli. I just need snacks and shit. RT @Omgitstamz: i need to buy crackers and shit,16720,i bought hummus and broccoli i just need snacks and shit rt omgitstamz i need to buy crackers and shit
16721,1,Hair pulling during sex is just a way of letting her know that her pussy is good,16721,hair pulling during sex is just a way of letting her know that her pussy is good
16722,2,The fact that the #Bruins drafted a Yankees fan just goes to show how weak the scouting staff is IMO. Didn't do their homework. #firechoreli,16722,the fact that the bruins drafted a yankees fan just goes to show how weak the scouting staff is imo did not do their homework firechoreli
16723,1,RT @FAIthfull_pussy: I'm the coolest bitch &#128526;,16723,rt faithfullpussy i am the coolest bitch 128526
16724,1,RT @_haleybeeee: Im a boss ass bitch! @MostDoubt3d6 @EmilyMorring,16724,rt haleybeeee im a boss ass bitch mostdoubt3d6 emilymorring
16725,1,&#8220;@fabbymichelle: brian stfu &#128548;&#128079; its twitter i could retweet anything&#8221;don't make me bitch slap you again &#128075;,16725,8220fabbymichelle brian stfu 128548128079 its twitter i could retweet anything8221do not make me bitch slap you again 128075
16726,1,All the work gone so we ain't going nothin but fucking bitches in the trap,16726,all the work gone so we am not going nothin but fucking bitches in the trap
16727,1,"RT @SpacePlankton: If one more FB idiot bitches about the weather, I will hunt them down &amp; kill them with kindness because everyone is enti&#8230;",16727,rt spaceplankton if one more fb idiot bitches about the weather i will hunt them down  kill them with kindness because everyone is enti8230
16728,2,iMessage so trash,16728,imessage so trash
16729,1,Take yo bitch on a dinner date then I paint her face,16729,take yo bitch on a dinner date then i paint her face
16730,1,@kmagalyv some scandalous hoes then!!! Lmao,16730,kmagalyv some scandalous hoes then lmao
16731,1,RT @Mabelistocute: Every bad bitch comes with mood swings,16731,rt mabelistocute every bad bitch comes with mood swings
16732,2,"RT @BARRYCLERJUSTE: Whatchu sayin hoe, YOU KNOW IM THE MAN HOE",16732,rt barryclerjuste whatchu sayin hoe you know im the man hoe
16733,2,You're stuck on ghetto middle school days. Step our g... &#8212; wtf how ah I stuck in the middle school games jusy bc... http://t.co/hJnV01NTGB,16733,you are stuck on ghetto middle school days step our g 8212 wtf how ah i stuck in the middle school games jusy bc 
16734,2,&#8220;@wassssupsarah: Car hopping is a different world these ghetto guys tried asking for my number LOL&#8221; did they have to be ghetto Tho ?,16734,8220wassssupsarah car hopping is a different world these ghetto guys tried asking for my number lol8221 did they have to be ghetto tho 
16735,1,"Always wanted to fuck that bitch, thank you god I fucked that bitch",16735,always wanted to fuck that bitch thank you god i fucked that bitch
16736,2,@JustDoItSlow &#128530;FOREVER 21 hoes,16736,justdoitslow 128530forever 21 hoes
16737,1,"RT @m_stew4: Lol why they tryna make mimi out 2 b this bad bitch? She is sooooo weak it makes me mad, and she fucks like a 6th grader &#128553;&#128514;",16737,rt mstew4 lol why they tryna make mimi out 2 b this bad bitch she is sooooo weak it makes me mad and she fucks like a 6th grader 128553128514
16738,2,"I was accused of never taking a full front face shot, so here is one. No slant or angle or nothing. :) http://t.co/yCuVyPV1n0",16738,i was accused of never taking a full front face shot so here is one no slant or angle or nothing  
16739,1,"RT @DaRealKha: ""I'm sorry but side bitches better than a wife in this era...check the stats B lol""",16739,rt darealkha i am sorry but side bitches better than a wife in this eracheck the stats b lol
16740,2,This new avi trash or nah,16740,this new avi trash or nah
16741,2,@yobritttany wagon burner! Jk jk you did look pretty Latino here,16741,yobritttany wagon burner jk jk you did look pretty latino here
16742,1,RT @LinnyKravtiz: The Mona Lisa could've been a bad bitch http://t.co/dj3oDVDAP0,16742,rt linnykravtiz the mona lisa couldve been a bad bitch 
16743,1,@Darienbaby_xoxo ya but you can't because its a real account dumb bitch I go to wams fucking bitch,16743,darienbabyxoxo ya but you cannot because its a real account dumb bitch i go to wams fucking bitch
16744,1,RT @thebrandymedel: Every bitch got a nigga that she gone always fuck with. No matter what. &#128152;,16744,rt thebrandymedel every bitch got a nigga that she gone always fuck with no matter what 128152
16745,1,"RT @dixiealley: @TonyJRodriguez @WolfVanHalen Not a FOB fan nor in the know. But ""Fuck you fatty"" is a poor argument for anything after 5th&#8230;",16745,rt dixiealley tonyjrodriguez wolfvanhalen not a fob fan nor in the know but fuck you fatty is a poor argument for anything after 5th8230
16746,1,You can't owe me shit I don't trust niccas!,16746,you cannot owe me shit i do not trust niccas
16747,1,@thereal_EMandM ain't like I have anything to do bitch boy lol.,16747,therealemandm am not like i have anything to do bitch boy lol
16748,1,RT @Jaystuh72: &#8220;@187XO_: ' Not playen that side niggah shit with mine .&#8221;omm,16748,rt jaystuh72 8220187xo  not playen that side niggah shit with mine 8221omm
16749,1,Not to call you a bitch ... But they gone hate on my bitches,16749,not to call you a bitch  but they gone hate on my bitches
16750,1,"RT @SexualTruth: I want to lick one lucky, HEALTHY, &amp; CLEAN woman's pussy tonight to totally change her life &amp; views about men forever!",16750,rt sexualtruth i want to lick one lucky healthy  clean womans pussy tonight to totally change her life  views about men forever
16751,2,Good morning Charlie @Charlie4927 @jrstws @qnoftherealm @SavvyHuman @scdorn @yrwol7 @PlainUnamerican @ErickInNC @PuterPrsn @tomwfry,16751,good morning charlie charlie4927 jrstws qnoftherealm savvyhuman scdorn yrwol7 plainunamerican erickinnc puterprsn tomwfry
16752,2,I'm hooked on monkey phonics.,16752,i am hooked on monkey phonics
16753,1,@FabianMleal aoas you write back bitch lol,16753,fabianmleal aoas you write back bitch lol
16754,1,@apmorales96 gotta keep fighting bro Thea hoes just trying to bring me down. #thestrugle,16754,apmorales96 gotta keep fighting bro thea hoes just trying to bring me down thestrugle
16755,1,Just dropped dat fine ass woman @GingerDemoness. We has da best chicken eva. I spectin some lovin but she a lady and da colored thang,16755,just dropped dat fine ass woman gingerdemoness we has da best chicken eva i spectin some lovin but she a lady and da colored thang
16756,1,&#8220;@souljaboy: @kmichelle shitty pussy &#128169;&#8221;&#9996;&#65039;,16756,8220souljaboy kmichelle shitty pussy 1281698221999665039
16757,2,"This guy is nits&#8220;@Lucci_Dpc: i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy&#8221;",16757,this guy is nits8220luccidpc i learn new things every day u the only one still talkin bout jim crow there go that republican hypocrisy8221
16758,1,RT @CuhCuhCuh: bitches brag about goin to the gym and still be shaped like a patron bottle cuh,16758,rt cuhcuhcuh bitches brag about goin to the gym and still be shaped like a patron bottle cuh
16759,1,"I got 99 problems and a bitch ain't one...
She's all 99, I think I need a sub machine gun #gratata",16759,"i got 99 problems and a bitch am not one
she is all 99 i think i need a sub machine gun gratata"
16760,1,I really committed to fucking with the richest of bitches,16760,i really committed to fucking with the richest of bitches
16761,1,@justezzzee @NoleyDunlap and why would I want my girl to stand up for me if im the man you are a bitch for letting her do that,16761,justezzzee noleydunlap and why would i want my girl to stand up for me if im the man you are a bitch for letting her do that
16762,1,"RT @RIPTheOGKooLAiD: Females will mess with a guy who has a girlfriend but won't mess with a single guy cause he has ""too many hoes""",16762,rt riptheogkoolaid females will mess with a guy who has a girlfriend but will not mess with a single guy cause he has too many hoes
16763,1,I'm on my fuck that bitch shit,16763,i am on my fuck that bitch shit
16764,1,The tweeter gurl is on Tumblr using a taser on roaches that I'm assuming are in her house. You bitches have no shame.,16764,the tweeter gurl is on tumblr using a taser on roaches that i am assuming are in her house you bitches have no shame
16765,1,TURNT up with yo bitch in a house party,16765,turnt up with yo bitch in a house party
16766,1,' Broke Tf outta this niggah at 24 &#1041204;&#1041204;&#1041204; He stopped playen defense and all,16766, broke tf outta this niggah at 24 104120410412041041204 he stopped playen defense and all
16767,2,"Dad brought me home a watermelon eegee, but I don't like it so it's going in the trash &#128686;",16767,dad brought me home a watermelon eegee but i do not like it so it is going in the trash 128686
16768,1,"RT @sTyLeZkEy354: Always bro niggas get crazy in any weather RT @WE_ALL_KNOW_JO: ""@sTyLeZkEy354: This weather is trash"" OD,But we gon get c&#8230;",16768,rt stylezkey354 always bro niggas get crazy in any weather rt weallknowjo stylezkey354 this weather is trash odbut we gon get c8230
16769,1,RT @H8UHOES: Alot of good girls made a twitter &amp; became a hoe for the attention they don't receive from their fathers.,16769,rt h8uhoes alot of good girls made a twitter  became a hoe for the attention they do not receive from their fathers
16770,1,&#128514;&#128514;&#128514;&#128514; RT @MREEUH: when you're trying to relax but your pussy is shooting out light beams http://t.co/5eHbmr8TKo,16770,128514128514128514128514 rt mreeuh when you are trying to relax but your pussy is shooting out light beams 
16771,1,Damn Kaepernick is trash man,16771,damn kaepernick is trash man
16772,1,Customer Service? &#171;@OG_NicciB I really need this bitch to get the fxck out my business. Just open my new account and leave me alone .&#187;,16772,customer service 171ogniccib i really need this bitch to get the fxck out my business just open my new account and leave me alone 187
16773,1,Ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw,16773,ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw
16774,1,You got my name In your mouth but I got your bitch on my dick &#128586;,16774,you got my name in your mouth but i got your bitch on my dick 128586
16775,0,@kieffer_jason oh am I lame but yo pussy ass didn't show up the fuck u talking bout oh scary ass white boy,16775,kiefferjason oh am i lame but yo pussy ass did not show up the fuck u talking bout oh scary ass white boy
16776,1,These hoes worried bout the wrong things in life,16776,these hoes worried bout the wrong things in life
16777,1,Only faggot pussies put their twitter pic of them and their dog,16777,only faggot pussies put their twitter pic of them and their dog
16778,1,RT @BudaHefner74: Fuck dat bitch,16778,rt budahefner74 fuck dat bitch
16779,2,RT @TedNugent: Gun control talks with gunrunning Eric Holder on board. We r the planet of the apes,16779,rt tednugent gun control talks with gunrunning eric holder on board we r the planet of the apes
16780,1,"I was a huge tomboy. Like, I had barbies, but only because my ninja turtles needed bitches. #truth",16780,i was a huge tomboy like i had barbies but only because my ninja turtles needed bitches truth
16781,1,Just hand them the game you zebra jack asses and save us all the trouble of watching,16781,just hand them the game you zebra jack asses and save us all the trouble of watching
16782,1,Magic 8 ball are these hoes loyal? http://t.co/G77bWIaX7f,16782,magic 8 ball are these hoes loyal 
16783,1,@ManBearDrgn would be funnier if America and not pussy Canada.,16783,manbeardrgn would be funnier if america and not pussy canada
16784,1,"I was eating &amp; my mom gon say ""damn calm down"" TF bitch I am CALM",16784,i was eating  my mom gon say damn calm down tf bitch i am calm
16785,1,I gain a few pounds a bitch look thickkkkkk,16785,i gain a few pounds a bitch look thickkkkkk
16786,0,"@WendyDavisTexas @GregAbbott_TX So you support ""illegals"" coming here and spreading disease among Americans Dream that bitch!",16786,wendydavistexas gregabbotttx so you support illegals coming here and spreading disease among americans dream that bitch
16787,2,@BlackManUSA @chrislhayes well that's some cracker jack secret service work there. jfk anyone?,16787,blackmanusa chrislhayes well that is some cracker jack secret service work there jfk anyone
16788,1,The Karate Kid is such a pussy,16788,the karate kid is such a pussy
16789,1,Nd these hoes all kno I'm workin wit a 9 I ain't talking bout a gun I'm talking feel it in ya spine,16789,nd these hoes all kno i am workin wit a 9 i am not talking bout a gun i am talking feel it in ya spine
16790,1,"Lol RT @HURRICANESENSEI: @viaNAWF ""Just need to know what that pussy like so one time is fine with me""",16790,lol rt hurricanesensei vianawf just need to know what that pussy like so one time is fine with me
16791,1,RT @iDntWearCondoms: Women who need to be put in their place are trash. You are a human not a pet bitch relax,16791,rt idntwearcondoms women who need to be put in their place are trash you are a human not a pet bitch relax
16792,1,Hoes always saying niggas hoes but they be the hoes &#128175;,16792,hoes always saying niggas hoes but they be the hoes 128175
16793,2,RT @Underchilde: *Goes into monkey bar to meet swingers*,16793,rt underchilde goes into monkey bar to meet swingers
16794,2,RT @ThinkingOfJacob: So I took a 1000 pictures with him and he ate all the brownies I made but he's the new homie @macdemy http://t.co/cZeO&#8230;,16794,rt thinkingofjacob so i took a 1000 pictures with him and he ate all the brownies i made but he is the new homie macdemy 8230
16795,1,@tori_santana hell yea went from I love you to fuck you and that basic bitch,16795,torisantana hell yea went from i love you to fuck you and that basic bitch
16796,1,"RT @HilariousBubble: Scientists recently discovered that bitches, do in fact, be trippin'.",16796,rt hilariousbubble scientists recently discovered that bitches do in fact be trippin
16797,1,Niggas hate me cuz they know im a threat to them &amp; they bitches,16797,niggas hate me cuz they know im a threat to them  they bitches
16798,1,Jake gettin all da bitches rn,16798,jake gettin all da bitches rn
16799,1,"RT @iAmEastAtlanta: Don't be sorry hoe, Be Careful",16799,rt iameastatlanta do not be sorry hoe be careful
16800,1,"My cousin bio on her Instagram ""light skin, dark skin, brown skin bitches holla at me"" she funny as hell",16800,my cousin bio on her instagram light skin dark skin brown skin bitches holla at me she funny as hell
16801,1,That nigga john ain't ah Real older nigga Forreal.. He let Vick brotha bitch out on maplerow,16801,that nigga john am not ah real older nigga forreal he let vick brotha bitch out on maplerow
16802,2,"@seanphathaway That wasn't as bad, though drawing conclusions about ""WHITE AMERICA"" based on a 1,000 person poll is a slippery slope.",16802,seanphathaway that was not as bad though drawing conclusions about white america based on a 1000 person poll is a slippery slope
16803,0,RT @IsaidNick: niggers are so ignorant http://t.co/P9jDdVsRVb,16803,rt isaidnick niggers are so ignorant 
16804,1,&#8220;@fabbymichelle: aw OMG this show made me cry &#128557;&#128557;&#128557;&#128557; I'm such a pussy man&#8221;you really are,16804,8220fabbymichelle aw omg this show made me cry 128557128557128557128557 i am such a pussy man8221you really are
16805,1,@SWANKpatrone nonexistent hoes,16805,swankpatrone nonexistent hoes
16806,1,When I wanna nut an she wanna nut at the same time I'm Peyton Manning this bitch audible OMHA,16806,when i wanna nut an she wanna nut at the same time i am peyton manning this bitch audible omha
